order_item_id,order_id,product_id,quantity,discount
2272,51263,2051,2,15
2273,51264,2079,1,15
2274,51265,2065,1,5
2275,51265,2049,1,10
2276,51266,2080,1,5
2277,51267,2047,1,10
2278,51268,2014,1,15
2279,51269,2028,1,5
2280,51270,2005,1,10
2281,51271,2071,3,15
2282,51271,2098,1,0
2283,51271,2038,1,10
2284,51272,2074,1,15
2285,51273,2099,1,0
2286,51273,2040,2,5
2287,51273,2089,3,0
2288,51273,2002,1,0
2289,51274,2068,1,10
2290,51274,2017,1,15
2291,51275,2079,1,5
2292,51275,2001,1,10
2293,51276,2084,1,0
2294,51276,2040,1,20
2295,51276,2024,1,5
2296,51277,2056,2,15
2297,51278,2099,1,0
2298,51278,2017,2,15
2299,51279,2032,2,10
2300,51280,2064,1,25
2301,51281,2010,2,5
2302,51282,2096,1,20
2303,51282,2053,1,5
2304,51283,2100,1,0
2305,51283,2042,1,15
2306,51283,2084,1,0
2307,51284,2034,1,15
2308,51285,2045,2,5
2309,51285,2035,2,15
2310,51286,2055,1,10
2311,51287,2023,1,10
2312,51288,2051,1,15
2313,51289,2084,2,10
2314,51289,2016,1,10
2315,51290,2080,2,10
2316,51290,2086,1,10
2317,51291,2004,1,15
2318,51292,2068,1,5
2319,51293,2049,1,0
2320,51293,2064,1,15
2321,51294,2030,2,10
2322,51294,2023,1,20
2323,51294,2029,1,25
2324,51295,2016,1,20
2325,51296,2041,1,10
2326,51296,2088,1,15
2327,51297,2078,2,5
2328,51297,2018,3,0
2329,51298,2056,1,15
2330,51299,2008,1,15
2331,51300,2006,1,0
2332,51300,2063,1,20
2333,51300,2031,1,20
2334,51301,2071,1,5
2335,51302,2016,1,0
2336,51303,2012,3,20
2337,51303,2072,2,0
2338,51303,2021,1,0
2339,51304,2006,3,10
2340,51304,2079,2,15
2341,51304,2071,1,15
2342,51305,2093,2,15
2343,51305,2060,3,15
2344,51306,2048,1,15
2345,51306,2068,2,10
2346,51306,2080,1,0
2347,51307,2063,1,10
2348,51308,2032,2,10
2349,51308,2089,1,0
2350,51309,2071,1,5
2351,51310,2088,1,0
2352,51310,2056,2,0
2353,51310,2045,2,10
2354,51311,2085,1,0
2355,51312,2062,1,0
2356,51313,2078,1,15
2357,51314,2089,1,15
2358,51314,2029,1,10
2359,51315,2020,2,0
2360,51315,2015,1,10
2361,51316,2060,1,15
2362,51316,2081,2,0
2363,51317,2098,1,0
2364,51318,2004,1,10
2365,51319,2001,1,5
2366,51319,2068,1,0
2367,51320,2027,2,0
2368,51321,2048,1,10
2369,51321,2008,2,10
2370,51322,2008,1,10
2371,51322,2053,1,25
2372,51322,2069,1,0
2373,51322,2089,2,15
2374,51323,2049,3,5
2375,51323,2065,1,15
2376,51324,2087,1,15
2377,51325,2044,1,10
2378,51325,2021,1,10
2379,51326,2083,2,10
2380,51326,2001,1,15
2381,51326,2028,1,0
2382,51327,2014,1,5
2383,51327,2065,1,20
2384,51328,2027,2,10
2385,51328,2035,1,0
2386,51328,2066,2,25
2387,51329,2030,1,25
2388,51330,2037,2,10
2389,51330,2050,1,10
2390,51331,2012,1,5
2391,51332,2094,1,10
2392,51332,2099,1,25
2393,51333,2072,3,5
2394,51333,2011,2,5
2395,51333,2048,1,20
2396,51334,2036,1,5
2397,51334,2017,1,25
2398,51334,2088,1,5
2399,51335,2042,1,0
2400,51336,2066,1,25
2401,51336,2070,1,0
2402,51336,2032,2,15
2403,51337,2035,1,0
2404,51338,2098,2,15
2405,51339,2083,2,0
2406,51339,2051,1,15
2407,51340,2054,1,25
2408,51340,2001,1,0
2409,51341,2021,1,5
2410,51342,2001,1,15
2411,51342,2081,1,25
2412,51343,2095,1,5
2413,51343,2017,1,25
2414,51344,2029,2,20
2415,51344,2036,1,15
2416,51345,2082,2,5
2417,51345,2041,1,10
2418,51346,2005,1,15
2419,51346,2059,1,15
2420,51347,2015,2,5
2421,51348,2065,1,10
2422,51349,2086,1,20
2423,51349,2007,1,10
2424,51350,2100,1,10
2425,51350,2067,1,5
2426,51351,2006,1,0
2427,51352,2023,1,0
2428,51353,2017,1,5
2429,51353,2089,1,10
2430,51353,2073,1,15
2431,51354,2038,1,0
2432,51354,2053,1,5
2433,51354,2035,1,15
2434,51355,2041,1,0
2435,51355,2064,1,25
2436,51356,2020,1,10
2437,51356,2076,1,20
2438,51357,2095,1,15
2439,51357,2098,2,25
2440,51357,2018,1,10
2441,51357,2042,1,5
2442,51358,2027,1,15
2443,51358,2064,1,0
2444,51359,2033,2,10
2445,51360,2040,3,5
2446,51360,2014,1,15
2447,51361,2056,1,15
2448,51361,2054,1,20
2449,51361,2056,1,0
2450,51362,2035,1,25
2451,51362,2076,1,15
2452,51363,2061,1,5
2453,51364,2018,1,0
2454,51364,2037,1,5
2455,51364,2067,1,0
2456,51365,2012,2,10
2457,51365,2036,1,0
2458,51366,2088,2,10
2459,51367,2045,1,10
2460,51367,2051,1,10
2461,51367,2069,1,20
2462,51367,2033,1,0
2463,51368,2083,2,10
2464,51368,2002,2,20
2465,51369,2048,1,5
2466,51369,2060,1,10
2467,51369,2024,1,20
2468,51370,2079,2,10
2469,51370,2008,1,20
2470,51370,2066,2,20
2471,51371,2064,1,5
2472,51372,2079,1,15
2473,51372,2021,1,10
2474,51373,2016,2,25
2475,51374,2059,1,10
2476,51374,2098,1,15
2477,51374,2079,1,5
2478,51375,2022,1,10
2479,51375,2041,1,15
2480,51375,2027,2,25
2481,51376,2078,1,5
2482,51376,2052,2,0
2483,51376,2044,1,25
2484,51377,2001,2,10
2485,51377,2064,2,0
2486,51378,2045,1,10
2487,51378,2004,3,20
2488,51379,2020,1,25
2489,51380,2073,1,5
2490,51381,2075,1,15
2491,51382,2050,1,10
2492,51382,2076,1,5
2493,51382,2074,2,15
2494,51383,2062,3,5
2495,51383,2021,1,5
2496,51384,2043,2,0
2497,51384,2082,2,0
2498,51385,2032,2,5
2499,51386,2067,1,25
2500,51386,2083,1,5
2501,51387,2054,1,15
2502,51388,2051,2,5
2503,51388,2019,1,20
2504,51388,2050,2,10
2505,51388,2005,3,25
2506,51389,2012,1,5
2507,51389,2055,2,10
2508,51389,2022,1,0
2509,51390,2035,1,0
2510,51390,2037,1,10
2511,51391,2048,3,15
2512,51391,2070,2,0
2513,51391,2045,2,15
2514,51392,2085,1,10
2515,51393,2049,1,10
2516,51394,2100,2,15
2517,51394,2100,2,10
2518,51395,2043,3,20
2519,51395,2077,2,15
2520,51396,2046,2,20
2521,51397,2088,1,5
2522,51398,2077,2,15
2523,51398,2034,1,25
2524,51399,2033,2,0
2525,51400,2089,1,10
2526,51401,2055,2,20
2527,51401,2070,1,5
2528,51402,2068,1,10
2529,51402,2017,1,15
2530,51402,2024,1,15
2531,51403,2091,2,0
2532,51404,2028,1,5
2533,51405,2087,1,5
2534,51406,2036,1,0
2535,51407,2085,2,0
2536,51407,2058,3,15
2537,51408,2010,2,20
2538,51409,2028,1,25
2539,51410,2096,2,25
2540,51410,2021,1,25
2541,51410,2023,3,0
2542,51411,2015,1,5
2543,51411,2061,1,0
2544,51412,2081,1,10
2545,51413,2094,2,25
2546,51414,2089,1,0
2547,51414,2089,2,10
2548,51414,2091,1,10
2549,51415,2057,2,0
2550,51415,2083,1,20
2551,51416,2064,1,5
2552,51416,2014,2,5
2553,51416,2003,1,25
2554,51417,2010,1,0
2555,51418,2035,1,5
2556,51418,2050,1,15
2557,51419,2064,1,10
2558,51420,2053,1,10
2559,51421,2037,1,10
2560,51421,2074,2,5
2561,51422,2087,1,0
2562,51422,2023,1,20
2563,51423,2027,1,5
2564,51424,2094,1,25
2565,51425,2098,1,0
2566,51425,2031,1,20
2567,51426,2051,1,20
2568,51427,2058,1,0
2569,51428,2064,1,10
2570,51429,2087,1,15
2571,51430,2011,1,10
2572,51430,2053,1,20
2573,51430,2022,2,0
2574,51431,2076,1,20
2575,51432,2060,1,10
2576,51432,2075,1,5
2577,51433,2091,1,10
2578,51433,2080,2,5
2579,51434,2086,1,10
2580,51435,2082,1,0
2581,51435,2063,1,20
2582,51436,2040,1,5
2583,51437,2034,2,10
2584,51437,2037,1,20
2585,51437,2061,2,20
2586,51438,2081,2,15
2587,51438,2037,2,0
2588,51439,2058,1,20
2589,51439,2042,1,0
2590,51440,2061,1,10
2591,51441,2082,2,20
2592,51441,2042,1,0
2593,51441,2040,1,0
2594,51442,2021,1,10
2595,51442,2050,2,10
2596,51443,2046,1,5
2597,51444,2017,1,15
2598,51445,2097,2,20
2599,51446,2086,2,25
2600,51447,2030,2,0
2601,51448,2095,1,10
2602,51448,2028,1,20
2603,51448,2042,1,0
2604,51449,2014,1,10
2605,51449,2062,1,0
2606,51449,2049,1,0
2607,51449,2027,1,0
2608,51450,2029,1,15
2609,51451,2094,2,10
2610,51451,2069,1,0
2611,51451,2016,3,10
2612,51452,2014,2,0
2613,51452,2008,1,0
2614,51453,2025,1,20
2615,51453,2074,3,10
2616,51454,2007,2,15
2617,51454,2025,1,5
2618,51454,2005,1,0
2619,51454,2065,3,20
2620,51455,2082,1,0
2621,51455,2053,1,5
2622,51456,2091,1,15
2623,51456,2069,2,10
2624,51457,2077,1,20
2625,51458,2032,1,25
2626,51459,2087,2,0
2627,51459,2064,1,0
2628,51459,2009,1,10
2629,51460,2009,1,0
2630,51461,2090,1,10
2631,51462,2028,3,5
2632,51463,2047,1,20
2633,51463,2077,1,20
2634,51464,2077,1,5
2635,51465,2003,1,0
2636,51465,2062,1,25
2637,51465,2092,1,0
2638,51466,2035,1,0
2639,51467,2055,1,5
2640,51467,2027,1,5
2641,51467,2073,1,0
2642,51468,2012,1,5
2643,51468,2052,1,0
2644,51469,2042,1,15
2645,51469,2065,2,5
2646,51470,2050,1,15
2647,51471,2099,2,10
2648,51472,2099,2,10
2649,51472,2029,2,25
2650,51472,2004,2,5
2651,51473,2050,1,0
2652,51473,2060,1,10
2653,51474,2076,1,0
2654,51475,2053,1,5
2655,51475,2059,1,20
2656,51475,2003,1,20
2657,51476,2077,1,10
2658,51476,2033,1,10
2659,51476,2039,1,10
2660,51477,2043,1,0
2661,51478,2008,2,5
2662,51478,2050,1,10
2663,51479,2039,1,5
2664,51479,2024,1,0
2665,51480,2025,1,10
2666,51480,2004,1,10
2667,51480,2089,2,5
2668,51481,2030,1,20
2669,51482,2088,2,15
2670,51483,2084,1,10
2671,51484,2046,1,0
2672,51485,2081,1,10
2673,51486,2022,1,15
2674,51486,2019,1,10
2675,51487,2090,1,10
2676,51487,2065,1,0
2677,51488,2069,1,5
2678,51489,2093,2,20
2679,51489,2002,1,0
2680,51490,2018,1,10
2681,51491,2097,1,20
2682,51492,2013,1,0
2683,51492,2045,1,25
2684,51493,2003,1,20
2685,51493,2033,1,15
2686,51493,2018,2,15
2687,51494,2026,1,20
2688,51495,2082,1,0
2689,51495,2028,1,15
2690,51495,2082,1,5
2691,51496,2090,1,20
2692,51496,2055,1,10
2693,51496,2054,1,15
2694,51497,2034,1,0
2695,51497,2067,1,0
2696,51498,2081,2,20
2697,51498,2087,2,5
2698,51498,2020,1,10
2699,51498,2069,2,15
2700,51499,2014,1,0
2701,51500,2050,1,5
2702,51501,2009,2,5
2703,51501,2056,2,20
2704,51501,2086,2,0
2705,51502,2082,2,5
2706,51502,2072,1,25
2707,51503,2058,3,20
2708,51504,2063,1,10
2709,51505,2010,1,10
2710,51506,2073,1,20
2711,51507,2069,1,20
2712,51508,2015,1,20
2713,51508,2064,1,10
2714,51508,2039,1,15
2715,51508,2051,1,15
2716,51509,2082,1,15
2717,51510,2033,1,15
2718,51510,2092,1,0
2719,51510,2042,2,15
2720,51511,2052,1,5
2721,51512,2003,1,0
2722,51513,2013,3,0
2723,51513,2029,2,0
2724,51513,2098,1,10
2725,51514,2026,1,0
2726,51515,2040,1,10
2727,51516,2086,2,25
2728,51516,2032,2,0
2729,51516,2082,2,0
2730,51517,2012,3,0
2731,51518,2014,1,15
2732,51519,2002,1,5
2733,51519,2013,1,0
2734,51519,2061,1,0
2735,51519,2010,1,0
2736,51520,2062,1,15
2737,51521,2060,1,15
2738,51521,2024,2,5
2739,51522,2004,1,10
2740,51523,2017,2,10
2741,51524,2015,2,25
2742,51525,2053,1,15
2743,51525,2094,1,15
2744,51526,2044,1,25
2745,51527,2064,2,5
2746,51527,2031,2,0
2747,51527,2010,1,15
2748,51528,2022,1,0
2749,51528,2048,2,10
2750,51529,2086,1,15
2751,51529,2025,1,10
2752,51530,2099,1,5
2753,51531,2064,1,10
2754,51531,2036,2,0
2755,51532,2063,1,0
2756,51532,2070,2,5
2757,51533,2069,1,0
2758,51534,2087,1,25
2759,51534,2067,1,10
2760,51534,2003,1,20
2761,51535,2038,1,25
2762,51535,2091,1,10
2763,51536,2021,2,5
2764,51536,2050,2,20
2765,51536,2051,1,0
2766,51537,2056,1,10
2767,51537,2087,3,5
2768,51537,2054,1,15
2769,51537,2001,1,20
2770,51538,2025,1,10
2771,51539,2064,1,5
2772,51540,2079,1,10
2773,51540,2065,1,10
2774,51541,2074,2,10
2775,51541,2025,1,20
2776,51542,2010,1,0
2777,51542,2095,2,0
2778,51542,2057,1,0
2779,51543,2074,2,15
2780,51544,2096,1,20
2781,51544,2019,1,5
2782,51545,2088,1,5
2783,51545,2037,1,25
2784,51545,2063,1,0
2785,51546,2039,1,20
2786,51546,2020,1,25
2787,51546,2088,1,15
2788,51546,2035,1,5
2789,51547,2003,1,10
2790,51548,2016,2,5
2791,51548,2097,2,0
2792,51548,2083,2,0
2793,51548,2067,1,0
2794,51549,2078,2,25
2795,51550,2065,1,10
2796,51550,2092,1,5
2797,51551,2010,3,10
2798,51552,2007,1,10
2799,51552,2070,1,0
2800,51553,2097,1,5
2801,51554,2059,3,10
2802,51555,2097,1,20
2803,51556,2041,2,0
2804,51556,2068,1,20
2805,51556,2051,1,10
2806,51557,2089,1,10
2807,51557,2065,2,0
2808,51558,2044,1,10
2809,51558,2025,2,5
2810,51559,2032,1,0
2811,51559,2008,2,20
2812,51560,2016,1,10
2813,51561,2051,1,0
2814,51562,2004,1,5
2815,51563,2048,1,0
2816,51564,2005,1,20
2817,51564,2017,1,0
2818,51564,2070,3,10
2819,51565,2003,1,15
2820,51566,2034,1,0
2821,51566,2020,1,10
2822,51567,2006,1,10
2823,51567,2021,1,20
2824,51567,2012,3,10
2825,51568,2009,1,0
2826,51568,2067,1,5
2827,51568,2013,1,5
2828,51569,2094,1,5
2829,51570,2049,1,20
2830,51570,2041,2,0
2831,51570,2088,1,5
2832,51571,2078,1,10
2833,51571,2043,1,0
2834,51572,2098,3,10
2835,51572,2054,1,0
2836,51573,2071,1,20
2837,51573,2097,1,5
2838,51574,2073,1,10
2839,51575,2060,1,10
2840,51575,2062,1,5
2841,51575,2066,1,5
2842,51576,2098,1,10
2843,51576,2071,2,15
2844,51577,2030,1,10
2845,51577,2003,1,10
2846,51578,2079,1,10
2847,51578,2049,1,5
2848,51578,2042,1,15
2849,51579,2094,1,0
2850,51579,2016,1,10
2851,51580,2004,1,20
2852,51581,2074,1,10
2853,51582,2093,1,10
2854,51582,2083,1,15
2855,51582,2088,1,5
2856,51583,2087,1,10
2857,51583,2069,1,0
2858,51584,2093,1,0
2859,51584,2035,3,0
2860,51584,2075,1,15
2861,51585,2010,1,10
2862,51586,2053,2,20
2863,51586,2030,1,0
2864,51587,2094,1,0
2865,51587,2044,2,10
2866,51587,2021,1,0
2867,51588,2057,1,10
2868,51588,2008,1,0
2869,51589,2013,1,0
2870,51590,2044,1,10
2871,51591,2064,2,10
2872,51591,2059,1,0
2873,51591,2006,1,5
2874,51592,2068,2,5
2875,51592,2006,3,0
2876,51593,2082,1,25
2877,51594,2004,1,15
2878,51594,2003,1,0
2879,51595,2052,2,5
2880,51596,2081,2,0
2881,51597,2077,2,0
2882,51598,2061,1,20
2883,51599,2018,1,0
2884,51599,2096,1,20
2885,51599,2003,1,20
2886,51600,2035,1,15
2887,51601,2076,1,10
2888,51601,2062,1,5
2889,51601,2080,1,20
2890,51602,2077,3,20
2891,51603,2094,1,10
2892,51604,2052,2,0
2893,51605,2083,1,0
2894,51606,2016,1,0
2895,51606,2018,1,0
2896,51607,2005,1,10
2897,51607,2021,2,20
2898,51607,2012,1,10
2899,51608,2083,2,10
2900,51608,2050,2,15
2901,51609,2045,1,10
2902,51609,2064,1,10
2903,51610,2036,1,15
2904,51610,2058,1,5
2905,51610,2001,1,20
2906,51611,2072,1,0
2907,51611,2088,3,10
2908,51612,2004,1,10
2909,51612,2009,2,5
2910,51613,2014,1,5
2911,51613,2061,1,0
2912,51614,2077,2,15
2913,51615,2083,1,5
2914,51616,2079,1,10
2915,51616,2058,2,20
2916,51617,2071,2,10
2917,51617,2028,1,20
2918,51618,2075,2,0
2919,51619,2019,1,5
2920,51619,2097,1,0
2921,51619,2005,1,20
2922,51619,2095,1,15
2923,51620,2047,1,20
2924,51621,2065,1,10
2925,51621,2016,1,0
2926,51622,2032,2,5
2927,51622,2087,2,10
2928,51622,2002,2,0
2929,51622,2020,1,10
2930,51623,2064,2,20
2931,51624,2081,1,5
2932,51624,2044,1,10
2933,51624,2009,1,10
2934,51625,2015,1,0
2935,51625,2090,1,5
2936,51625,2022,1,10
2937,51626,2058,3,15
2938,51626,2094,1,5
2939,51627,2038,1,0
2940,51627,2007,1,0
2941,51627,2082,1,15
2942,51627,2079,3,5
2943,51628,2066,1,10
2944,51628,2091,1,0
2945,51629,2078,1,15
2946,51629,2069,1,5
2947,51630,2034,1,0
2948,51630,2007,1,10
2949,51631,2073,1,15
2950,51632,2085,1,20
2951,51633,2070,2,25
2952,51634,2066,1,10
2953,51635,2072,1,10
2954,51635,2028,1,10
2955,51635,2012,1,10
2956,51636,2063,1,0
2957,51636,2095,1,10
2958,51636,2014,1,25
2959,51637,2008,1,0
2960,51637,2071,1,5
2961,51637,2043,1,0
2962,51637,2091,2,5
2963,51638,2048,1,10
2964,51639,2053,3,5
2965,51639,2007,1,10
2966,51640,2096,1,15
2967,51640,2034,1,0
2968,51641,2044,1,15
2969,51642,2063,3,15
2970,51642,2086,1,10
2971,51643,2080,1,5
2972,51644,2078,1,20
2973,51644,2011,1,5
2974,51644,2009,2,0
2975,51645,2084,2,0
2976,51646,2092,1,20
2977,51646,2063,2,0
2978,51646,2092,1,10
2979,51647,2032,1,15
2980,51647,2036,1,10
2981,51647,2018,2,10
2982,51648,2080,2,5
2983,51648,2067,1,10
2984,51649,2023,1,0
2985,51650,2100,1,5
2986,51651,2004,2,0
2987,51651,2078,1,10
2988,51651,2021,2,0
2989,51651,2079,1,10
2990,51652,2049,1,0
2991,51653,2024,1,5
2992,51654,2006,1,0
2993,51654,2063,1,10
2994,51654,2017,2,15
2995,51654,2045,1,5
2996,51655,2096,1,15
2997,51655,2089,1,5
2998,51656,2050,1,0
2999,51656,2074,1,5
3000,51657,2083,1,5
3001,51658,2061,2,15
3002,51658,2021,1,0
3003,51659,2082,1,25
3004,51659,2009,1,15
3005,51659,2053,1,5
3006,51660,2079,2,25
3007,51661,2058,1,0
3008,51662,2035,2,15
3009,51663,2042,1,5
3010,51663,2046,1,10
3011,51664,2075,1,0
3012,51665,2100,1,20
3013,51665,2078,2,5
3014,51665,2032,1,10
3015,51666,2012,1,20
3016,51667,2048,1,0
3017,51668,2086,1,25
3018,51668,2064,2,10
3019,51668,2033,1,15
3020,51668,2009,3,10
3021,51669,2026,1,15
3022,51669,2072,2,20
3023,51669,2067,2,5
3024,51669,2046,2,15
3025,51670,2034,2,25
3026,51670,2018,1,15
3027,51671,2098,1,25
3028,51671,2044,2,15
3029,51671,2077,2,5
3030,51672,2047,1,15
3031,51673,2057,1,10
3032,51674,2065,1,0
3033,51675,2036,1,0
3034,51676,2094,1,5
3035,51676,2046,1,15
3036,51677,2077,1,15
3037,51677,2092,1,15
3038,51677,2039,1,0
3039,51678,2024,1,0
3040,51679,2097,1,5
3041,51680,2079,1,15
3042,51680,2080,1,20
3043,51680,2095,1,20
3044,51680,2003,2,0
3045,51681,2095,2,15
3046,51681,2012,1,10
3047,51682,2015,2,20
3048,51683,2022,1,15
3049,51684,2012,1,10
3050,51685,2009,2,15
3051,51686,2013,3,5
3052,51687,2049,1,15
3053,51687,2038,1,15
3054,51688,2035,1,20
3055,51689,2018,1,0
3056,51689,2098,1,20
3057,51690,2034,1,0
3058,51691,2048,2,15
3059,51692,2015,1,20
3060,51693,2022,1,0
3061,51693,2024,2,10
3062,51693,2098,2,10
3063,51694,2018,1,15
3064,51694,2052,1,0
3065,51695,2055,1,20
3066,51696,2008,1,25
3067,51696,2036,1,10
3068,51697,2009,1,5
3069,51697,2018,1,10
3070,51698,2068,1,0
3071,51698,2057,1,15
3072,51699,2050,2,0
3073,51699,2022,3,5
3074,51700,2063,1,0
3075,51700,2091,1,15
3076,51700,2085,1,10
3077,51700,2018,1,15
3078,51701,2069,2,0
3079,51702,2025,1,5
3080,51702,2087,1,5
3081,51703,2048,1,10
3082,51703,2075,1,0
3083,51704,2054,2,10
3084,51704,2068,2,5
3085,51705,2094,1,20
3086,51706,2014,1,10
3087,51706,2091,1,0
3088,51707,2049,2,0
3089,51708,2015,1,5
3090,51708,2044,1,0
3091,51709,2006,1,15
3092,51709,2055,1,15
3093,51710,2048,1,0
3094,51711,2040,1,20
3095,51711,2045,2,0
3096,51711,2063,1,15
3097,51711,2083,2,0
3098,51712,2040,1,5
3099,51712,2002,1,15
3100,51712,2056,1,5
3101,51713,2095,2,0
3102,51713,2040,1,15
3103,51714,2013,1,15
3104,51714,2091,1,20
3105,51714,2042,2,10
3106,51714,2038,1,0
3107,51715,2030,1,10
3108,51715,2074,1,15
3109,51715,2015,1,0
3110,51716,2062,1,0
3111,51717,2035,1,10
3112,51717,2039,1,15
3113,51718,2022,3,5
3114,51718,2081,1,15
3115,51719,2046,1,0
3116,51719,2093,1,10
3117,51720,2083,1,15
3118,51720,2077,2,0
3119,51720,2046,2,5
3120,51721,2095,1,10
3121,51721,2059,2,5
3122,51722,2044,1,20
3123,51723,2035,2,25
3124,51724,2092,1,10
3125,51724,2026,2,15
3126,51725,2088,2,20
3127,51726,2023,1,15
3128,51727,2077,1,15
3129,51728,2029,3,0
3130,51728,2084,1,15
3131,51729,2084,1,5
3132,51730,2074,1,0
3133,51731,2100,1,10
3134,51732,2052,1,0
3135,51733,2084,2,0
3136,51734,2056,2,10
3137,51735,2004,1,0
3138,51735,2042,3,20
3139,51736,2004,1,25
3140,51737,2067,1,15
3141,51738,2016,1,5
3142,51738,2033,1,10
3143,51739,2088,1,0
3144,51740,2074,1,10
3145,51741,2034,1,5
3146,51742,2051,1,10
3147,51743,2059,1,0
3148,51743,2036,1,25
3149,51744,2075,1,0
3150,51744,2015,3,5
3151,51744,2043,1,5
3152,51744,2026,2,10
3153,51745,2068,3,20
3154,51746,2065,2,0
3155,51746,2081,1,0
3156,51747,2037,1,0
3157,51747,2024,1,10
3158,51747,2004,1,10
3159,51748,2087,1,15
3160,51748,2033,1,20
3161,51749,2076,1,0
3162,51749,2037,2,20
3163,51750,2034,1,15
3164,51750,2024,3,10
3165,51751,2079,2,5
3166,51751,2029,2,15
3167,51752,2030,1,10
3168,51752,2071,3,5
3169,51752,2052,1,0
3170,51753,2075,2,10
3171,51754,2011,1,10
3172,51754,2096,1,0
3173,51754,2024,1,20
3174,51755,2012,2,0
3175,51755,2011,2,5
3176,51756,2032,1,5
3177,51756,2043,2,15
3178,51757,2008,1,0
3179,51758,2063,3,15
3180,51759,2062,1,5
3181,51760,2078,2,0
3182,51760,2002,2,0
3183,51760,2010,1,5
3184,51761,2021,1,10
3185,51761,2044,1,0
3186,51762,2059,3,10
3187,51762,2021,1,10
3188,51762,2036,2,25
3189,51763,2052,3,15
3190,51764,2055,1,0
3191,51765,2053,1,10
3192,51766,2065,1,0
3193,51767,2076,1,10
3194,51767,2084,2,5
3195,51768,2097,1,20
3196,51768,2040,1,10
3197,51768,2033,1,20
3198,51769,2028,2,10
3199,51769,2036,1,5
3200,51769,2054,1,0
3201,51770,2061,1,0
3202,51770,2007,2,15
3203,51771,2100,1,20
3204,51772,2005,1,5
3205,51772,2041,2,10
3206,51773,2046,1,5
3207,51773,2035,1,10
3208,51774,2022,1,20
3209,51774,2054,1,0
3210,51775,2001,1,5
3211,51775,2075,1,15
3212,51776,2068,1,5
3213,51777,2078,1,0
3214,51778,2082,1,5
3215,51778,2089,1,10
3216,51778,2015,1,25
3217,51778,2084,1,20
3218,51779,2057,1,10
3219,51779,2013,2,15
3220,51780,2099,1,10
3221,51780,2082,2,10
3222,51780,2027,1,0
3223,51781,2090,1,5
3224,51782,2074,2,10
3225,51782,2045,1,25
3226,51783,2017,3,10
3227,51784,2074,1,20
3228,51784,2094,1,5
3229,51784,2020,1,0
3230,51785,2001,1,25
3231,51786,2023,1,5
3232,51786,2030,1,10
3233,51787,2038,2,0
3234,51788,2098,1,20
3235,51789,2097,1,0
3236,51790,2068,1,20
3237,51790,2022,1,0
3238,51791,2022,1,0
3239,51791,2009,1,15
3240,51791,2080,3,5
3241,51792,2023,1,5
3242,51792,2090,1,10
3243,51792,2061,1,5
3244,51792,2049,1,5
3245,51793,2093,1,0
3246,51793,2016,1,10
3247,51794,2047,2,0
3248,51794,2026,1,20
3249,51795,2019,2,15
3250,51795,2095,2,5
3251,51796,2061,1,10
3252,51797,2017,2,10
3253,51797,2011,1,10
3254,51797,2032,1,5
3255,51798,2084,1,10
3256,51798,2015,1,0
3257,51799,2075,1,10
3258,51799,2011,2,0
3259,51800,2034,1,20
3260,51801,2053,1,5
3261,51802,2013,1,10
3262,51803,2040,3,10
3263,51803,2027,1,0
3264,51803,2005,1,0
3265,51804,2001,1,5
3266,51804,2015,3,10
3267,51805,2075,1,10
3268,51805,2004,1,0
3269,51806,2051,1,10
3270,51806,2003,1,5
3271,51807,2022,1,10
3272,51807,2018,2,5
3273,51808,2034,1,20
3274,51809,2075,1,10
3275,51810,2043,3,5
3276,51810,2002,1,15
3277,51811,2015,1,15
3278,51812,2031,1,10
3279,51813,2028,1,0
3280,51814,2057,1,0
3281,51815,2036,1,5
3282,51815,2075,1,15
3283,51815,2026,3,10
3284,51816,2068,1,5
3285,51816,2011,1,0
3286,51816,2099,1,10
3287,51817,2099,2,10
3288,51817,2028,1,15
3289,51817,2024,1,15
3290,51817,2001,2,0
3291,51818,2098,1,15
3292,51818,2004,2,10
3293,51818,2001,1,10
3294,51818,2010,2,5
3295,51819,2030,1,15
3296,51820,2098,3,0
3297,51821,2017,1,0
3298,51821,2058,1,0
3299,51822,2066,2,15
3300,51823,2080,1,15
3301,51823,2070,1,5
3302,51823,2099,1,0
3303,51823,2067,1,0
3304,51824,2085,1,15
3305,51825,2032,1,10
3306,51825,2041,1,15
3307,51826,2074,1,15
3308,51826,2088,2,20
3309,51827,2001,1,5
3310,51827,2044,1,15
3311,51827,2081,1,10
3312,51828,2012,1,15
3313,51828,2036,1,10
3314,51829,2055,1,20
3315,51829,2009,1,5
3316,51830,2092,1,15
3317,51831,2037,1,10
3318,51831,2079,1,25
3319,51832,2043,1,0
3320,51832,2041,1,10
3321,51833,2097,1,0
3322,51833,2086,1,20
3323,51834,2052,3,15
3324,51834,2047,1,10
3325,51835,2079,1,10
3326,51836,2069,2,15
3327,51837,2098,2,10
3328,51837,2034,1,5
3329,51837,2012,1,15
3330,51837,2020,1,10
3331,51838,2053,1,5
3332,51839,2032,1,10
3333,51839,2081,1,0
3334,51840,2088,3,15
3335,51840,2019,1,10
3336,51841,2099,2,10
3337,51841,2064,1,0
3338,51841,2027,1,15
3339,51842,2021,2,15
3340,51843,2017,1,15
3341,51844,2048,1,10
3342,51844,2008,1,10
3343,51844,2014,1,10
3344,51845,2076,2,0
3345,51845,2049,1,0
3346,51846,2053,2,5
